Minsan                 ;Cod.EAN                ;Prezzo al Pubblico     ;Pr.acquisto ivato      ;Aliquota IVA           ;ATC                    ;Giacenza               
024625042;             ;    0,00;    8,92;10;D01AC02;  26
032266052;             ;    0,00;   10,64;10;G01AX  ; 100
909769972;8058363618426;   14,50;   10,11;10;4AA2F35;   8
027757032;             ;   17,90;    9,37;10;M02AA15;  80
900766700;8053610310115;   12,00;    8,37;22;6AD8X  ; 100
028039028;5000223447199;    0,00;   16,26;10;D03BA02;  58
908937840;80576280     ;    6,90;    4,17;22;6AC1C  ; 100
908089321;80576297     ;    3,99;    2,43;22;6AC1C  ; 100
025311022;             ;    0,00;    4,71;10;R05CB06;  44
902579059;3401560181470;   12,90;   10,08;22;6AE2X  ;   7
902579034;3323036008855;   12,90;    9,83;22;6AE2X  ;   2
903196855;4042809167696;   25,20;   19,93;22;7AE1F  ;   2
011825015;             ;    0,00;    2,51;10;A06AG10; 100
908840604;             ;   12,50;    9,03;22;6AB6A01;  75
900485400;4042809022759;    3,40;    1,71;22;7AC1A01;  13
900491616;4042809703832;    5,40;    2,90;22;7AC1A03; 100
900491667;4042809703771;    7,10;    3,83;22;7AC1A03; 100
900491642;4042809703818;    6,80;    3,66;22;7AC1A03;  20
900161225;4042809707250;   12,40;    8,48;22;7AC1E02; 100
900161151;4042809016840;   21,40;   14,63;22;7AC1E02; 100
900161187;4042809017748;   36,20;   24,75;22;7AC1E02;  31
900485513;4042809022841;    4,70;    2,37;22;7AC1A01;  37
028271017;             ;    0,00;    1,96;10;A06AG10; 100
002516060;             ;    0,00;    5,49;10;D04AA10; 100
906993643;             ;   12,90;    9,00;10;4AX9   ;  22
903022491;             ;   15,90;   10,97;10;4AA2F17; 100
909121319;             ;   10,90;    7,58;22;6AD8X  ; 100
029651039;             ;    0,00;    2,89;10;A06AX01; 100
029651027;             ;    0,00;    2,39;10;A06AX01; 100
029651015;             ;    0,00;    2,39;10;A06AX01;  94
908199538;0382903202102;   28,00;   10,86;22;7BA1D01;  44
909888582;0382903202690;   28,00;   10,83;22;7BA1D01;  26
020942025;             ;    0,00;    9,21;10;D11AE  ; 100
020942049;             ;    0,00;    9,11;10;D11AE  ; 100
025825023;             ;    0,00;    6,23;10;C05AD02; 100
023539063;             ;    0,00;    8,53;10;C05CA  ; 100
023539075;             ;    0,00;    8,73;10;C05CA  ;  31
900586165;8019629000201;   11,40;    6,34;22;6AD5A  ; 100
908961422;8019629000171;   11,40;    6,36;22;6AD5A  ; 100
907100996;8019629000614;   11,30;    6,14;22;6AC5A  ; 100
908620646;8019629000157;   14,00;    7,84;22;6AD5A  ; 100
908960558;8019629000652;    5,40;    2,93;22;6AD1   ; 100
908960711;8019629000119;    8,90;    4,97;22;6AD5A  ; 100
908960305;8019629000126;   12,40;    6,91;22;6AD5A  ; 100
908960457;8019629000645;    5,40;    3,00;22;6AD1   ;  75
908960495;8019629000669;    5,40;    3,03;22;6AD1   ;  69
026048090;             ;    0,00;    7,91;10;D01AC10; 100
026048102;             ;    0,00;    7,92;10;D01AC10;  19
026048114;             ;    0,00;    8,32;10;D01AC10;  38
026048126;             ;    0,00;    7,46;10;D01AC10;  97
026729018;             ;    0,00;   12,38;10;D11AX01;  40
026729032;             ;    0,00;   28,24;10;D11AX01;  33
020096020;             ;    0,00;    5,90;10;N02BA51; 100
003235049;             ;    0,00;    5,86;10;S01GA01; 100
027837018;             ;    0,00;    5,46;10;S01GA51; 100
023585019;             ;    0,00;   10,75;10;A11DB  ; 100
004894010;             ;    0,00;    8,40;10;S01AB  ; 100
014137020;             ;    0,00;    8,38;10;S01XA  ; 100
024593016;             ;    0,00;    7,61;10;S01XA08; 100
900532716;             ;   21,00;   13,67;10;7AB2   ;  10
028881011;             ;   18,50;   12,44;10;S01XA20; 100
032184018;             ;    0,00;    6,38;10;S01XA20;  54
028962025;             ;    0,00;   13,07;10;A07FA01; 100
028962013;             ;    0,00;   13,95;10;A07FA01;  11
005408024;             ;    0,00;    3,93;10;R01AA08;  70
910508807;5016003287206;   19,20;   13,63;22;7AB1B08;  16
004601023;             ;    0,00;    9,94;10;N02BA51; 100
908575451;5016003288302;   17,45;    7,14;22;7AB2A  ; 100
908575855;5016003288005;   10,00;    4,42;22;7AB1B05; 100
910508718;5016003229206;   36,00;   25,12;22;7AB1B12;  24
023834056;             ;   30,00;   20,79;10;R05CB03; 100
023834068;             ;    0,00;    6,99;10;R05CB03; 100
022895039;             ;    0,00;    5,54;10;R05FB02; 100
026752016;             ;    0,00;    6,72;10;R05DB27; 100
025235019;             ;   11,45;    7,70;10;D01AE14;  44
025235058;             ;    0,00;   11,22;10;G01AX12;   9
032143024;             ;    0,00;   14,09;10;D10AE01; 100
032143012;             ;    0,00;   14,81;10;D10AE01; 100
032143036;             ;    0,00;   15,66;10;D10AE01;  73
032148037;             ;    0,00;   15,82;10;S01XA20; 100
908297310;             ;   13,30;    8,48;10;7BB2B  ; 100
030354017;             ;    0,00;    2,48;10;D11AF  ;   6
030325017;             ;    6,70;    3,23;10;M02AX10;  25
908230865;             ;   11,00;    8,37;22;6AD5A  ;  21
908231184;             ;   10,50;    7,84;22;6AD5A  ; 100
032068013;             ;    0,00;    8,94;10;S01AX  ;  14
909007445;8016887000011;    6,90;    4,14;22;6AC4B02; 100
908018031;8055186630369;   40,80;   27,23;22;6AC5I03;  49
909317479;8055186630390;   36,80;   24,77;10;4AA2F20; 100
900961956;8055186630352;   22,80;   15,63;22;6AE5A02;  63
900922372;8055186630345;   29,80;   20,37;10;4AA2F12; 100
908401565;8055186630291;   18,80;   11,52;22;6AC5I01;  48
908485372;8055186630284;   25,80;   17,53;22;6AC5I01;  20
908650308;8055186630222;   17,80;   12,42;22;6AE4A  ; 100
908248077;8055186630321;   14,80;    9,97;22;7NA5   ;  41
908480104;             ;   12,00;    9,14;22;6AD5A  ;  19
908487717;             ;   16,00;   12,18;22;7BB4C  ;  22
908489622;             ;    9,00;    6,86;22;6AD5A  ;  20
033222023;             ;    0,00;    8,53;10;S01BC05;  20
003410026;             ;    0,00;    4,52;10;S01GA01; 100
035469016;             ;    0,00;    5,27;10;S01GA51; 100
901727659;4028694000133;   24,60;   17,14;22;7BB3A  ;  49
923788956;8004283601840;    5,99;    3,18;10;4AX1   ; 100
006228062;             ;    0,00;    6,04;10;D04AB04; 100
027546011;             ;    0,00;    4,87;10;D04AB04; 100
027546023;             ;    0,00;    6,61;10;D04AB04; 100
020051037;             ;    0,00;    4,50;10;D07AA02; 100
029319011;             ;    0,00;    2,42;10;A06AG01; 100
029319023;             ;    0,00;    6,99;10;A06AG01; 100
901041475;             ;   11,00;    7,67;10;4AA2F15;  46
012811016;             ;    0,00;    4,35;10;R01AB05; 100
909191785;8055186630215;   15,80;   10,16;22;6AA2C  ;  56
908780392;8055186630154;   49,80;   33,23;22;6AA2A  ; 100
900542756;8055186630093;   39,80;   26,80;10;4AA2F30;  86
909029011;8055186630055;   46,80;   32,66;22;6AC5I03;  26
909029023;8055186630079;   24,80;   16,70;22;6AD1   ;  36
909214165;8055186630178;   15,80;   10,16;22;6AA1E  ;  57
909214189;8055186630185;   15,80;   10,07;22;6AA1C  ;  65
908780404;8055186630161;   16,80;   11,11;22;6AA1X  ; 100
909214191;8055186630192;   15,80;   10,93;22;6AA1D  ;  15
909214177;8055186630208;   16,80;   10,70;22;6AA1E  ; 100
908993963;             ;   15,00;   11,87;22;6AD1   ;   4
908824562;             ;   19,00;   14,65;22;6AC5I06;  14
903647598;4101160102521;    8,90;    6,78;22;6AB2   ;  73
910273554;7611711101097;   98,00;   72,26;22;7AE1F  ;   3
910273566;7611711101103;   98,00;   72,26;22;7AE1F  ;   4
910273578;7611711101073;   98,00;   72,26;22;7AE1F  ;   2
910273580;7611711101080;   98,00;   72,26;22;7AE1F  ;   2
910316951;7611711101059;   98,00;   72,26;22;7AE1F  ;   3
910270925;7611711101189;   98,00;   72,26;22;7AE1F  ;   1
910270937;7611711101196;   98,00;   72,26;22;7AE1F  ;   1
910270949;7611711101165;   98,00;   72,26;22;7AE1F  ;   3
910270952;7611711101172;   98,00;   72,26;22;7AE1F  ;   4
910270964;7611711101141;   98,00;   72,26;22;7AE1F  ;   3
910271941;7611711101516;  135,00;   99,53;22;7AE1F  ;   1
910271093;7611711101875;  158,00;  116,51;22;7AE1F  ;   1
901396046;             ;    2,62;    1,49;22;7AE3E  ;  14
901396059;0104026704073;    2,62;    1,48;22;7AE3E  ; 100
910271105;7611711101868;  158,00;  116,51;22;7AE1F  ;   1
901396073;0104026704070;    2,62;    1,48;22;7AE3E  ; 100
901396111;             ;    2,62;    1,53;22;7AE3E  ;  18
901396123;             ;    2,62;    1,49;22;7AE3E  ;  19
901207795;             ;   12,60;    7,23;22;7AE3E  ;  46
901207819;             ;   12,60;    7,33;22;7AE3E  ;   6
970657882;7611711808101;   90,00;   66,37;22;7AE1F  ;   3
901207821;             ;   12,60;    7,33;22;7AE3E  ;   8
909487340;             ;   50,41;   34,82;22;7AE3E  ;   6
902367299;7611711157636;  118,00;   86,99;22;7AE1F  ;   5
970657894;7611711808118;   90,00;   66,37;22;7AE1F  ;   1
970658237;7611711808453;   95,00;   70,06;22;7AE1F  ;   2
970657918;7611711808132;   90,00;   66,37;22;7AE1F  ;   1
908395989;5701780089272;   85,18;   57,11;04;7AE4A  ;   7
901669883;5701780437301;    9,38;    6,46;04;7AE4X01;  32
901974257;5701780621496;    4,85;    3,29;04;7AE4X02;  10
908248659;5701780428101;    7,65;    4,92;04;7AE4E99;   1
902174729;5701780018456;   12,36;    8,34;04;7AE4X02;   3
909070714;5701780010252;   69,54;   47,76;22;7AE3E  ;   5
909070726;5701780010245;   69,54;   49,17;22;7AE3E  ;   3
902244680;5701780752992;   20,50;   14,08;22;7AE3D01;  14
908443740;5701780028417;   95,16;   68,28;22;7AE3E  ;   1
908243710;5701780009034;   62,22;   43,98;22;7AE3E  ;   3
908243722;5701780009027;   62,22;   43,98;22;7AE3E  ;   4
016242063;             ;   12,90;    6,28;10;R02AA03; 100
016242048;             ;    0,00;    6,17;10;R02AA03; 100
016242075;             ;   12,90;    6,28;10;R02AA20; 100
900541931;8033638271261;   29,30;   18,34;22;8AC2C  ;   1
900541956;8033638271292;   28,80;   18,04;22;8AC2C  ;   4
900800881;8033638271308;   25,50;   15,97;22;8AC2C  ;   2
901188351;8033638271315;   24,60;   15,42;22;8AC2C  ;   6
025634015;             ;    0,00;    3,32;10;M01AE01; 100
025634041;             ;    0,00;    4,99;10;M01AE01; 100
030354029;             ;    0,00;    2,53;10;D11AF  ;   7
030354031;             ;    0,00;    2,63;10;D11AF  ; 100
028700033;             ;    0,00;    8,29;10;D04AB01; 100
012373039;             ;    0,00;   10,21;10;A11EA  ; 100
016222073;             ;    0,00;    9,00;10;C05CX  ;  94
908017775;5010934004970;   11,90;    7,94;22;6AB6A01; 100
908017763;5010934004963;   11,90;    7,94;22;6AB6A01; 100
909243305;             ;    7,00;    4,25;10;4AA2F15;  37
909084550;5010934004918;   11,90;    7,89;22;6AD5A  ; 100
900283944;             ;    7,30;    4,46;10;4AA2F15;  10
030322022;             ;    0,00;    2,19;10;R01AX10;   8
030349029;             ;    0,00;    2,71;10;R01AX10;  14
030336022;             ;    0,00;    2,53;10;D08AG03;  32
030336034;             ;    0,00;    3,07;10;D08AG03;  36
020124020;             ;   11,65;    7,57;10;R06AB03; 100
020124121;             ;   12,50;    8,42;10;D04AA13; 100
026814044;             ;    0,00;    9,63;10;A06AD12; 100
029563020;             ;   10,85;    7,52;10;V03AB  ;  14
017076074;             ;   19,60;   13,57;10;C05CA54; 100
022252047;             ;    0,00;    5,52;10;A01AA01;   2
022252035;             ;    0,00;    4,59;10;A01AA01;  31
032186013;             ;    0,00;    2,31;10;D08AJ05; 100
001578018;             ;   11,20;    8,03;10;D04AX  ; 100
029500030;             ;    0,00;    4,64;10;M01AE01; 100
900865066;8018031000151;    6,37;    4,22;10;4AA2B99; 100
015598016;             ;   12,20;    8,24;10;R01AA07; 100
015598028;             ;   11,05;    7,47;10;R01AA07; 100
027032022;             ;   19,50;   13,51;10;S01GX03;  43
001740063;             ;    0,00;    5,13;10;D04AA32; 100
020157018;             ;    0,00;   10,30;10;S02DC  ; 100
032280012;             ;    0,00;    9,96;10;R01AX30;  39
900754932;8033638959459;    5,50;    2,92;22;6AB1   ;  60
032781092;             ;    0,00;    2,08;10;D08AJ01; 100
032781116;             ;    0,00;    2,43;10;D08AJ01; 100
908845100;             ;   12,02;    9,04;22;6AD8X  ;  29
023491160;             ;    0,00;   13,19;10;G01AF04;  13
023491172;             ;    0,00;   12,76;10;D01AC02;  27
023491083;             ;    0,00;   12,09;10;G01AF04;  12
023491057;             ;    0,00;    6,29;10;G01AF04;  10
908171046;8033576370118;    9,54;    7,86;22;7BB2B  ;   6
024428068;             ;    0,00;    9,26;10;R05CB06;  30
004558197;             ;    0,00;    4,57;10;N02BE51;  76
004558185;             ;    0,00;    3,87;10;N02BE51; 100
023589031;             ;    0,00;    7,58;10;D06C   ; 100
023589043;             ;    0,00;    8,18;10;D06C   ; 100
035304043;             ;    0,00;    7,50;10;N02BE51; 100
018610067;             ;    0,00;   12,39;10;A16AA01; 100
018610016;             ;    0,00;    6,29;10;A16AA01;  41
018610042;             ;    0,00;   13,50;10;A16AA01; 100
021852013;             ;    0,00;   11,67;10;A16AA  ; 100
024552022;             ;    0,00;   12,34;10;C05CA53; 100
908700964;8056182150202;   11,00;    7,67;10;4AA2F15;   8
906260005;             ;   11,10;    7,66;10;4AA2F15;  39
909360063;             ;    7,20;    4,46;10;3AC2A01;   1
025869013;             ;    0,00;    5,96;10;D07AA02; 100
909760237;             ;   10,10;    6,36;10;4AA2B99;  36
026608036;             ;    0,00;    4,40;10;N02BE01; 100
026608075;             ;    0,00;    5,18;10;N02BE51; 100
026608099;             ;    0,00;    5,47;10;N02BE01; 100
026608101;             ;    0,00;    5,02;10;N02BE01; 100
026608125;             ;    0,00;    4,15;10;N02BE01; 100
028742031;             ;    0,00;    3,81;10;R01AA05; 100
025228053;             ;    0,00;   23,00;10;C01EB09;  21
008997025;             ;    0,00;    6,18;10;A06AB02; 100
020949020;             ;    0,00;    7,40;10;A06AB08; 100
021004027;             ;    0,00;    8,71;10;R05CB02; 100
021004015;             ;    0,00;    8,34;10;R05CB02; 100
006979049;             ;    0,00;    6,93;10;A03BB01; 100
908356215;             ;    6,70;    3,84;10;4AB2   ; 100
908356203;             ;    5,30;    3,08;10;4AB2   ; 100
906505716;8710428014856;    5,67;    4,26;10;4AA2B99;  28
027244072;             ;   13,55;    7,68;10;M01AX22; 100
024596049;             ;    0,00;   10,73;10;R05CB06; 100
024596037;             ;    0,00;    4,43;10;R05CB06; 100
909063505;             ;   13,50;   10,85;22;6AD1   ;   7
003950019;             ;    0,00;    6,58;10;R01AB05; 100
023907037;             ;    0,00;    6,29;10;G01AX11;  89
023907114;             ;    0,00;    4,24;10;R02AA15; 100
023907140;             ;    0,00;    5,51;10;D08AG02; 100
023907013;             ;    0,00;    6,23;10;G01AX11; 100
023907025;             ;    0,00;   10,20;10;G01AX11; 100
023907126;             ;    0,00;    4,16;10;D08AG02; 100
901890689;8058363613681;    9,90;    5,28;22;6AC2X  ;  25
908728987;8058363615456;    8,50;    5,31;22;6AE5A01;   5
908872664;8058363615470;    8,90;    5,39;22;6AE5B01;  18
909076453;8058363615463;    8,90;    5,32;22;6AE5A04;   7
908740739;8058363615425;    6,50;    3,90;22;7AC1B99;  88
014205037;             ;    0,00;    2,86;10;A06AB02; 100
909240501;8058363616118;    8,20;    4,70;22;7NA3   ;  17
930605264;8000036012789;   19,60;   11,35;10;4AA2F31; 100
930605288;8000036012796;   19,60;   11,25;10;4AA2F31; 100
023754043;             ;    0,00;   11,32;10;R01AC51;  80
024165084;             ;    0,00;    7,93;10;R05CB03;   3
024165021;             ;    0,00;    7,93;10;R05CB03;   2
034522019;             ;   16,50;   11,44;10;D11AF  ; 100
900595618;8016825950316;   17,99;   12,24;22;6AA1E  ;  42
908773435;4251575904125;   15,70;   10,93;22;6AD1   ;  78
900922143;8002680511755;    5,80;    3,45;10;4AB2   ;  20
900733926;8002680502050;    5,20;    3,09;10;4AB2   ;  18
032159016;             ;    0,00;    3,87;10;S01XA20; 100
908405614;             ;   13,50;   10,83;22;6AD8B  ;   2
032040014;             ;    0,00;    8,05;10;S01XA20; 100
032039012;             ;    0,00;   10,04;10;S01XA20;   6
023703010;             ;    0,00;   11,84;10;G01AF20; 100
023703046;             ;    0,00;   11,84;10;G01AF20; 100
023703059;             ;   20,40;   13,34;10;G01AF20; 100
017863010;             ;    0,00;    6,26;10;S01GA52; 100
017863034;             ;    0,00;    7,35;10;S01GA52; 100
020689016;             ;    0,00;   11,47;10;G01AF01; 100
908485701;             ;    5,60;    2,88;22;6AE4A  ; 100
004398018;             ;    0,00;    5,06;10;S02DA30; 100
005268038;             ;    0,00;    6,49;10;A01AB11; 100
025950080;             ;    0,00;   12,55;10;G01AF05;  14
923824674;8002340036086;    5,70;    3,64;22;6AF1A05; 100
908726843;8025767001147;   15,90;    7,80;22;6AA1I  ; 100
908713581;8025767201097;    6,00;    3,06;22;6AA3B  ;  97
006769020;             ;    0,00;    5,63;10;R01AA04;  14
027077015;             ;    0,00;    6,01;10;R01AB01;  10
027077027;             ;    0,00;    6,96;10;R01AB01; 100
908578851;             ;   36,00;   23,80;22;6AA2A  ;  43
908579004;             ;   41,00;   25,91;22;6AA2A  ; 100
908579307;             ;   18,00;   14,18;22;6AA1X  ;  11
908996756;             ;   23,00;   16,32;22;6AC5I02;  21
908996919;             ;   24,00;   14,99;22;6AC5A  ;  15
908096833;             ;   18,00;   14,44;22;6AE5B01;  21
020702080;             ;    0,00;    8,64;10;A02AF02; 100
028057014;             ;   19,90;   13,79;10;A12CC08;  59
028057026;             ;   17,50;   12,12;10;A12CC08;  29
901674200;             ;   29,50;   20,56;10;4AA2F30;  48
015582012;             ;    0,00;    4,49;10;S01GA02; 100
908038882;8000579147122;   13,20;    6,41;10;4AA2F26;  38
909362699;             ;   15,30;    7,44;10;4AA2F26; 100
908146552;8008978000109;   18,00;   12,90;22;6AD8A  ;   1
908195249;8008978001151;   42,00;   28,54;22;6AD8A  ;  23
908147034;8018042000409;   12,00;    8,52;22;6AA1E  ;   1
908146602;8008978000208;   11,50;    7,95;22;6AA1X  ;  17
909221158;             ;    9,16;    6,84;22;6AE2A  ;  36
908199540;             ;   20,00;   15,30;22;6AD1   ;  39
